country_id,country_value,year,indicator_id,indicator_name,value
XT,Upper middle income,2007,SE.SCH.LIFE.FE,"Expected years of schooling, female",12.35404
XT,Upper middle income,2006,SE.SCH.LIFE.FE,"Expected years of schooling, female",12.01755
XT,Upper middle income,2005,SE.SCH.LIFE.FE,"Expected years of schooling, female",11.7297
XT,Upper middle income,2004,SE.SCH.LIFE.FE,"Expected years of schooling, female",11.51072
XD,High income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.93048
XD,High income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.70622
XD,High income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.64411
XD,High income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.54357
XD,High income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.37947
XD,High income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.3007
XD,High income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.21358
XD,High income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.12917
XD,High income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.14658
XD,High income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",15.03055
XM,Low income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.08388
XM,Low income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.10538
XM,Low income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.06639
XM,Low income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.86846
XM,Low income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.75428
XM,Low income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.51305
XM,Low income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",9.22882
XM,Low income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.99967
XM,Low income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.7149
XM,Low income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",8.60336
XN,Lower middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.37298
XN,Lower middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.38833
XN,Lower middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.19704
XN,Lower middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.9535
XN,Lower middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.67729
XN,Lower middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.70103
XN,Lower middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.57548
XN,Lower middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.36713
XN,Lower middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.24164
XN,Lower middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.03672
XP,Middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.22564
XP,Middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.10197
XP,Middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.90468
XP,Middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.6819
XP,Middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.43093
XP,Middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.37362
XP,Middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.21016
XP,Middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.98142
XP,Middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.81899
XP,Middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",10.64287
XT,Upper middle income,2013,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.53081
XT,Upper middle income,2012,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.20254
XT,Upper middle income,2011,SE.SCH.LIFE.MA,"Expected years of schooling, male",13.00094
XT,Upper middle income,2010,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.80992
XT,Upper middle income,2009,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.59982
XT,Upper middle income,2008,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.4167
XT,Upper middle income,2007,SE.SCH.LIFE.MA,"Expected years of schooling, male",12.18957
XT,Upper middle income,2006,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.91801
XT,Upper middle income,2005,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.68052
XT,Upper middle income,2004,SE.SCH.LIFE.MA,"Expected years of schooling, male",11.5283
